latitude,longitude,neighbourhood_cleansed,price,availability_90
37.76867992,-122.4240742,Mission,$80.00 ,0
37.76080782,-122.4247257,Mission,$450.00 ,0
37.75729488,-122.4252516,Mission,$209.00 ,82
37.74946384,-122.4102973,Mission,$125.00 ,0
37.76613148,-122.420829,Mission,$200.00 ,0
37.75727662,-122.4209736,Mission,$163.00 ,39
37.75056813,-122.4104266,Mission,$116.00 ,35
37.76762598,-122.4232928,Mission,$240.00 ,3
37.7620613,-122.4220074,Mission,$119.00 ,82
37.75069844,-122.421571,Mission,$80.00 ,0
37.74996737,-122.4124087,Mission,$89.00 ,0
37.75291582,-122.4187473,Mission,$93.00 ,61
37.74964496,-122.4212794,Mission,$130.00 ,0
37.75008135,-122.4184093,Mission,$188.00 ,42
37.77099289,-122.4241152,Mission,$115.00 ,0
37.76796967,-122.4197506,Mission,$200.00 ,51
37.75992964,-122.4255916,Mission,$154.00 ,0
37.75203195,-122.4225433,Mission,$175.00 ,38
37.7679192,-122.4201876,Mission,$200.00 ,90
37.76908911,-122.4217075,Mission,$83.00 ,3
37.75016336,-122.4118471,Mission,$315.00 ,46
37.75865034,-122.4252964,Mission,$160.00 ,89
37.75133595,-122.4218832,Mission,$450.00 ,79
37.7533923,-122.4136982,Mission,$84.00 ,60
37.75806252,-122.4079352,Mission,$150.00 ,25
37.76171459,-122.4220239,Mission,$100.00 ,90
37.75967255,-122.416277,Mission,$110.00 ,0
37.75940969,-122.408415,Mission,$80.00 ,62
37.76025311,-122.4071318,Mission,$95.00 ,0
37.76284331,-122.4244322,Mission,$279.00 ,17
37.75530262,-122.4203073,Mission,$76.00 ,0
37.7591889,-122.4223669,Mission,$149.00 ,57
37.76361641,-122.4239265,Mission,$60.00 ,0
37.75756184,-122.4073059,Mission,$110.00 ,0
37.76470375,-122.4217387,Mission,$165.00 ,66
37.76585748,-122.4243219,Mission,$90.00 ,23
37.7597155,-122.4209252,Mission,$500.00 ,87
37.75581652,-122.4242125,Mission,$200.00 ,16
37.75882064,-122.4249976,Mission,$210.00 ,34
37.75692306,-122.4140757,Mission,$79.00 ,0
37.75129969,-122.4112113,Mission,$119.00 ,22
37.75393355,-122.4172323,Mission,$325.00 ,47
37.75792636,-122.408679,Mission,$69.00 ,0
37.75489855,-122.4124558,Mission,$124.00 ,83
37.75445786,-122.423989,Mission,$299.00 ,76
37.75588748,-122.4093678,Mission,$350.00 ,6
37.76621204,-122.4209073,Mission,$500.00 ,0
37.76683394,-122.4199602,Mission,$70.00 ,37
37.75564583,-122.4241035,Mission,$490.00 ,62
37.75142345,-122.4164662,Mission,$126.00 ,0
37.7530433,-122.4169494,Mission,$110.00 ,0
37.7571262,-122.4108266,Mission,$295.00 ,8
37.75010638,-122.4168012,Mission,$145.00 ,16
37.75094653,-122.4037794,Mission,$140.00 ,0
37.75319372,-122.4160625,Mission,$153.00 ,10
37.76148735,-122.4087381,Mission,$103.00 ,2
37.75907107,-122.4202138,Mission,$200.00 ,0
37.75061167,-122.409267,Mission,$90.00 ,37
37.75747196,-122.4146763,Mission,$575.00 ,64
37.76815413,-122.4213228,Mission,$450.00 ,84
37.76771219,-122.4183692,Mission,$66.00 ,4
37.76004109,-122.4180927,Mission,$125.00 ,78
37.76027055,-122.4089231,Mission,$505.00 ,0
37.7515348,-122.4178214,Mission,$208.00 ,81
37.77072276,-122.4236758,Mission,$450.00 ,0
37.75327024,-122.4063559,Mission,$195.00 ,63
37.76952587,-122.4217808,Mission,$197.00 ,49
37.75088201,-122.4069108,Mission,$140.00 ,82
37.75821116,-122.4196859,Mission,$89.00 ,62
37.76878984,-122.417432,Mission,$125.00 ,78
37.75034972,-122.4245763,Mission,$210.00 ,90
37.7530514,-122.4234263,Mission,"$1,500.00 ",0
37.765684,-122.4064963,Mission,$225.00 ,45
37.76467038,-122.4228019,Mission,$125.00 ,16
37.75697616,-122.4112585,Mission,$180.00 ,65
37.75008706,-122.420044,Mission,$82.00 ,0
37.74840665,-122.4135362,Mission,$600.00 ,0
37.75785801,-122.4177764,Mission,$350.00 ,62
37.75271814,-122.4048036,Mission,$450.00 ,0
37.76031861,-122.4095628,Mission,$300.00 ,0
37.7631565,-122.4082978,Mission,$100.00 ,3
37.76202152,-122.4233468,Mission,$115.00 ,16
37.76080606,-122.4226972,Mission,$449.00 ,0
37.76010979,-122.4236328,Mission,$108.00 ,5
37.7642616,-122.408556,Mission,$205.00 ,2
37.7512918,-122.4208732,Mission,$75.00 ,0
37.74995289,-122.4040847,Mission,$95.00 ,0
37.7629504,-122.4066042,Mission,$350.00 ,0
37.75321514,-122.4219727,Mission,$75.00 ,10
37.76223192,-122.421022,Mission,$69.00 ,64
37.75345967,-122.4107124,Mission,$190.00 ,43
37.75378961,-122.4247182,Mission,$275.00 ,90
37.7575786,-122.4184603,Mission,$190.00 ,34
37.75923215,-122.423039,Mission,$230.00 ,0
37.7664538,-122.4233685,Mission,$109.00 ,58
37.76462392,-122.4067516,Mission,$225.00 ,2
37.75719643,-122.4236225,Mission,$129.00 ,89
37.75770488,-122.4084114,Mission,$170.00 ,12
37.76108211,-122.4199874,Mission,$200.00 ,0
37.75754868,-122.4168523,Mission,$350.00 ,57
37.7545432,-122.4036303,Mission,$139.00 ,58
37.75034196,-122.4175454,Mission,$60.00 ,0
37.76450721,-122.422749,Mission,$199.00 ,76
37.75441402,-122.4049975,Mission,$80.00 ,0
37.7605058,-122.423486,Mission,$250.00 ,73
37.75030932,-122.4190227,Mission,$125.00 ,0
37.74821961,-122.4182616,Mission,$160.00 ,90
37.76574542,-122.4248929,Mission,$190.00 ,10
37.75696855,-122.4162597,Mission,$145.00 ,0
37.7704036,-122.4231933,Mission,$149.00 ,0
37.75847047,-122.4073473,Mission,$100.00 ,0
37.75972296,-122.4235,Mission,$235.00 ,50
37.75043577,-122.4101017,Mission,$175.00 ,0
37.76804888,-122.42569,Mission,$300.00 ,0
37.76170253,-122.4182772,Mission,$65.00 ,0
37.75541199,-122.4231231,Mission,$200.00 ,0
37.7540608,-122.4084906,Mission,$71.00 ,0
37.75878163,-122.4076679,Mission,$175.00 ,1
37.75844059,-122.4067482,Mission,$250.00 ,54
37.75113789,-122.4078503,Mission,$30.00 ,0
37.76078107,-122.4207446,Mission,$99.00 ,9
37.75300157,-122.4039427,Mission,$150.00 ,0
37.76360058,-122.4059377,Mission,$110.00 ,9
37.75807214,-122.4215604,Mission,$150.00 ,0
37.75819708,-122.41983,Mission,$115.00 ,83
37.76264964,-122.4082536,Mission,$154.00 ,32
37.76011809,-122.4201975,Mission,$380.00 ,0
37.75932101,-122.4226167,Mission,$425.00 ,76
37.75820665,-122.4234604,Mission,$150.00 ,90
37.75511605,-122.4080258,Mission,$70.00 ,0
37.75152098,-122.4085441,Mission,$100.00 ,65
37.76678759,-122.419233,Mission,$250.00 ,0
37.75995083,-122.4217303,Mission,$275.00 ,34
37.74956754,-122.4076155,Mission,$80.00 ,60
37.75031713,-122.4166774,Mission,$99.00 ,44
37.75686688,-122.4036548,Mission,$325.00 ,0
37.76592346,-122.4062842,Mission,$275.00 ,1
37.75828897,-122.4196305,Mission,$99.00 ,55
37.75649046,-122.421104,Mission,$53.00 ,0
37.76837489,-122.4254493,Mission,$80.00 ,57
37.74971414,-122.4162278,Mission,$115.00 ,52
37.75850422,-122.4095981,Mission,$100.00 ,88
37.75536768,-122.4074915,Mission,$204.00 ,60
37.75282225,-122.4106713,Mission,$150.00 ,80
37.76707598,-122.420244,Mission,$180.00 ,0
37.76880279,-122.4251752,Mission,$140.00 ,0
37.74998949,-122.4169555,Mission,$49.00 ,0
37.75112314,-122.4060763,Mission,$165.00 ,0
37.76308226,-122.4215514,Mission,$100.00 ,20
37.76795945,-122.4249723,Mission,$120.00 ,7
37.74877773,-122.4247902,Mission,$100.00 ,68
37.74957628,-122.421322,Mission,$200.00 ,0
37.76041155,-122.4076723,Mission,$60.00 ,0
37.75078037,-122.4151974,Mission,$250.00 ,23
37.76670197,-122.4181975,Mission,$53.00 ,0
37.75765729,-122.4113159,Mission,$185.00 ,75
37.75936957,-122.4207222,Mission,$100.00 ,0
37.75250775,-122.4123045,Mission,$150.00 ,0
37.76623988,-122.417781,Mission,$80.00 ,0
37.76176009,-122.4249238,Mission,$545.00 ,9
37.76766435,-122.4245913,Mission,$220.00 ,0
37.75450608,-122.4106733,Mission,$228.00 ,47
37.75976362,-122.4233693,Mission,$165.00 ,0
37.75376649,-122.4103566,Mission,$400.00 ,44
37.76874443,-122.4251457,Mission,$69.00 ,65
37.75964359,-122.419361,Mission,$250.00 ,2
37.7664458,-122.4232337,Mission,$120.00 ,13
37.75783241,-122.4136781,Mission,$300.00 ,4
37.75241527,-122.4158797,Mission,$59.00 ,0
37.76246867,-122.423918,Mission,$120.00 ,0
37.75598983,-122.4129735,Mission,$150.00 ,68
37.75246783,-122.4117295,Mission,$135.00 ,36
37.75325312,-122.4053275,Mission,$75.00 ,5
37.75750296,-122.4205346,Mission,$90.00 ,76
37.77069713,-122.4237558,Mission,$175.00 ,90
37.75041771,-122.415119,Mission,$150.00 ,8
37.75338256,-122.4063336,Mission,$400.00 ,16
37.7554379,-122.4236369,Mission,$125.00 ,0
37.75163627,-122.4139336,Mission,$150.00 ,44
37.75725352,-122.4121011,Mission,$259.00 ,0
37.76662641,-122.4201955,Mission,$395.00 ,54
37.75000064,-122.4231292,Mission,$130.00 ,0
37.75408511,-122.4092335,Mission,$70.00 ,0
37.75363799,-122.4215408,Mission,$140.00 ,31
37.75014095,-122.4092483,Mission,$97.00 ,0
37.7597465,-122.4179396,Mission,$64.00 ,0
37.76178441,-122.422163,Mission,$100.00 ,70
37.75566325,-122.4186043,Mission,$100.00 ,49
37.75353368,-122.4249337,Mission,$150.00 ,90
37.75076257,-122.4179731,Mission,$185.00 ,10
37.75579004,-122.4161577,Mission,$90.00 ,0
37.75116157,-122.4140124,Mission,$130.00 ,0
37.76264405,-122.4208167,Mission,"$3,200.00 ",0
37.75952887,-122.4221026,Mission,$95.00 ,14
37.75338894,-122.4147882,Mission,$80.00 ,10
37.76577055,-122.4249101,Mission,$99.00 ,0
37.75582287,-122.4129198,Mission,$175.00 ,62
37.76888271,-122.4223197,Mission,$200.00 ,73
37.75017507,-122.4046818,Mission,$80.00 ,56
37.75795869,-122.4097929,Mission,$90.00 ,0
37.7585659,-122.4188985,Mission,$102.00 ,83
37.76353981,-122.4252409,Mission,$95.00 ,0
37.75182662,-122.4096753,Mission,$550.00 ,0
37.75601851,-122.4106661,Mission,$200.00 ,0
37.74960107,-122.4206086,Mission,$250.00 ,0
37.7682904,-122.424787,Mission,$168.00 ,24
37.75892196,-122.422983,Mission,$139.00 ,80
37.76118368,-122.407163,Mission,$120.00 ,0
37.75481544,-122.410537,Mission,$80.00 ,89
37.75688086,-122.4235543,Mission,$300.00 ,61
37.75280897,-122.4096719,Mission,$85.00 ,0
37.76808631,-122.4243903,Mission,$195.00 ,3
37.76050929,-122.4225838,Mission,$167.00 ,0
37.75131194,-122.4079456,Mission,$70.00 ,27
37.76158962,-122.4196408,Mission,$220.00 ,0
37.75791863,-122.4113424,Mission,$160.00 ,63
37.75292236,-122.4231987,Mission,$539.00 ,69
37.75290497,-122.4155266,Mission,$450.00 ,5
37.77087834,-122.4234169,Mission,$254.00 ,20
37.75458204,-122.4079321,Mission,$120.00 ,0
37.74953129,-122.4182832,Mission,$133.00 ,2
37.75846624,-122.4125109,Mission,$180.00 ,8
37.76036125,-122.423686,Mission,$385.00 ,48
37.75829873,-122.4125742,Mission,$249.00 ,90
37.75390197,-122.4134623,Mission,$165.00 ,29
37.73826776,-122.4623841,West of Twin Peaks,$600.00 ,0
37.74857475,-122.4694161,West of Twin Peaks,$100.00 ,0
37.73022812,-122.4581135,West of Twin Peaks,$200.00 ,32
37.72839788,-122.4589381,West of Twin Peaks,$115.00 ,68
37.7337658,-122.4642904,West of Twin Peaks,$59.00 ,90
37.72548701,-122.4582692,West of Twin Peaks,$200.00 ,0
37.72866798,-122.4649568,West of Twin Peaks,$140.00 ,46
37.73746929,-122.454915,West of Twin Peaks,$90.00 ,52
37.7428765,-122.4614686,West of Twin Peaks,$99.00 ,22
37.74301451,-122.4592087,West of Twin Peaks,$179.00 ,33
37.74202339,-122.4655417,West of Twin Peaks,$150.00 ,90
37.73410176,-122.4487631,West of Twin Peaks,$299.00 ,0
37.73681515,-122.461664,West of Twin Peaks,$728.00 ,90
37.73556383,-122.4481605,West of Twin Peaks,$150.00 ,0
37.73007031,-122.4640665,West of Twin Peaks,$168.00 ,38
37.73536955,-122.4437799,West of Twin Peaks,$265.00 ,47
37.73931556,-122.4621113,West of Twin Peaks,$225.00 ,70
37.748439,-122.4600815,West of Twin Peaks,$110.00 ,32
37.74299453,-122.4666352,West of Twin Peaks,$69.00 ,55
37.72876534,-122.4614265,West of Twin Peaks,$95.00 ,18
37.73885428,-122.4459305,West of Twin Peaks,$325.00 ,0
37.73615492,-122.4514317,West of Twin Peaks,$275.00 ,0
37.73021685,-122.4556526,West of Twin Peaks,$299.00 ,0
37.72922569,-122.4606333,West of Twin Peaks,$88.00 ,49
37.74035267,-122.4531883,West of Twin Peaks,$114.00 ,90
37.74027972,-122.4688499,West of Twin Peaks,$79.00 ,32
37.74455276,-122.4541777,West of Twin Peaks,$78.00 ,79
37.72992483,-122.4630033,West of Twin Peaks,$188.00 ,43
37.73941168,-122.4607795,West of Twin Peaks,$175.00 ,90
37.74370137,-122.4531269,West of Twin Peaks,$495.00 ,0
37.72909603,-122.4552824,West of Twin Peaks,$345.00 ,86
37.73400879,-122.4647491,West of Twin Peaks,$40.00 ,79
37.72728102,-122.4580483,West of Twin Peaks,$68.00 ,69
37.72506961,-122.4588245,West of Twin Peaks,$65.00 ,58
37.73547603,-122.4470993,West of Twin Peaks,$395.00 ,15
37.72785497,-122.4579085,West of Twin Peaks,$55.00 ,38
37.74386693,-122.4537465,West of Twin Peaks,$300.00 ,55
37.73460566,-122.4686154,West of Twin Peaks,$130.00 ,80
37.73329467,-122.4583484,West of Twin Peaks,$185.00 ,19
37.74260179,-122.4593601,West of Twin Peaks,$280.00 ,89
37.72894193,-122.4613068,West of Twin Peaks,$70.00 ,0
37.74117008,-122.4635006,West of Twin Peaks,$109.00 ,39
37.74602497,-122.455397,West of Twin Peaks,$145.00 ,47
37.74224402,-122.4583845,West of Twin Peaks,$160.00 ,47
37.7353193,-122.4642946,West of Twin Peaks,$53.00 ,84
37.73773413,-122.4495553,West of Twin Peaks,$250.00 ,55
37.7298165,-122.4631985,West of Twin Peaks,$75.00 ,0
37.73792017,-122.4470391,West of Twin Peaks,$375.00 ,89
37.73428678,-122.4638561,West of Twin Peaks,$55.00 ,84
37.73075347,-122.4560166,West of Twin Peaks,$123.00 ,0
37.73770774,-122.4562877,West of Twin Peaks,$200.00 ,90
37.72660603,-122.4630536,West of Twin Peaks,$70.00 ,82
37.74052239,-122.4593778,West of Twin Peaks,$110.00 ,0
37.72895387,-122.4655842,West of Twin Peaks,"$1,150.00 ",0
37.72398069,-122.4563677,West of Twin Peaks,$83.00 ,56
37.73904891,-122.4619453,West of Twin Peaks,$220.00 ,90
37.73310153,-122.4606363,West of Twin Peaks,$107.00 ,90
37.73446387,-122.4645464,West of Twin Peaks,$39.00 ,87
37.73936476,-122.4594469,West of Twin Peaks,$135.00 ,71
37.72968443,-122.4613958,West of Twin Peaks,$129.00 ,90
37.74324823,-122.4690588,West of Twin Peaks,$125.00 ,66
37.74070023,-122.4517997,West of Twin Peaks,$147.00 ,54
37.72913708,-122.4630082,West of Twin Peaks,$125.00 ,0
37.73327365,-122.4643456,West of Twin Peaks,$125.00 ,77
37.73953214,-122.4667465,West of Twin Peaks,$100.00 ,0
37.73706305,-122.4445356,West of Twin Peaks,$110.00 ,87
37.74457863,-122.4628432,West of Twin Peaks,$139.00 ,23
37.72642728,-122.4617544,West of Twin Peaks,$100.00 ,71
37.73335428,-122.4613301,West of Twin Peaks,$700.00 ,0
37.73100428,-122.4676033,West of Twin Peaks,$120.00 ,67
37.73132634,-122.4674044,West of Twin Peaks,$120.00 ,67
37.73462649,-122.4586599,West of Twin Peaks,$200.00 ,79
37.72963022,-122.4671191,West of Twin Peaks,$220.00 ,67
37.72767162,-122.4585765,West of Twin Peaks,$55.00 ,82
37.73368284,-122.4650361,West of Twin Peaks,$450.00 ,0
37.7292937,-122.4679002,West of Twin Peaks,$150.00 ,0
37.72925084,-122.4589566,West of Twin Peaks,$195.00 ,42
37.74082457,-122.4588399,West of Twin Peaks,$115.00 ,29
37.72681744,-122.4596222,West of Twin Peaks,$115.00 ,78
37.72704772,-122.4594622,West of Twin Peaks,"$1,595.00 ",0
37.72858746,-122.4545182,West of Twin Peaks,$110.00 ,75
37.7303318,-122.4567453,West of Twin Peaks,$110.00 ,0
37.73723004,-122.4508907,West of Twin Peaks,$270.00 ,3
37.73643806,-122.4566581,West of Twin Peaks,$450.00 ,85
37.72917777,-122.4566352,West of Twin Peaks,$55.00 ,75
37.73551912,-122.4519304,West of Twin Peaks,$92.00 ,54
37.73681189,-122.4492576,West of Twin Peaks,$175.00 ,90
37.7311806,-122.4654356,West of Twin Peaks,$125.00 ,0
37.73823328,-122.4548793,West of Twin Peaks,$350.00 ,0
37.7293008,-122.4592599,West of Twin Peaks,$86.00 ,29
37.73854113,-122.4660825,West of Twin Peaks,$120.00 ,63
37.72944484,-122.4647545,West of Twin Peaks,$274.00 ,38
37.73071795,-122.4644889,West of Twin Peaks,$90.00 ,0
37.73872667,-122.4669874,West of Twin Peaks,$165.00 ,60
37.73350752,-122.4605661,West of Twin Peaks,$99.00 ,78
37.72886797,-122.4621268,West of Twin Peaks,$346.00 ,38
37.73230384,-122.4601794,West of Twin Peaks,$124.00 ,72
37.73498247,-122.4498506,West of Twin Peaks,$250.00 ,2
37.73571244,-122.4615844,West of Twin Peaks,$285.00 ,0
37.72944589,-122.453476,West of Twin Peaks,$700.00 ,0
37.74559336,-122.4525674,West of Twin Peaks,$100.00 ,79
37.73497944,-122.4462911,West of Twin Peaks,$109.00 ,9
37.73738645,-122.4461566,West of Twin Peaks,$150.00 ,0
37.74586972,-122.4582799,West of Twin Peaks,$200.00 ,29
37.72941917,-122.4635401,West of Twin Peaks,$90.00 ,0
37.74332631,-122.4507433,West of Twin Peaks,$145.00 ,59
37.74513164,-122.4598427,West of Twin Peaks,$55.00 ,0
37.74854756,-122.4624257,West of Twin Peaks,$400.00 ,90
37.74594124,-122.4597352,West of Twin Peaks,$149.00 ,65
37.73904775,-122.4596022,West of Twin Peaks,$800.00 ,90
37.7349024,-122.4497589,West of Twin Peaks,$170.00 ,7
37.74024831,-122.4655377,West of Twin Peaks,$115.00 ,44
37.7298757,-122.4633599,West of Twin Peaks,$50.00 ,17
37.74385691,-122.4680689,West of Twin Peaks,$300.00 ,90
37.7288278,-122.4594669,West of Twin Peaks,$100.00 ,90
37.74168111,-122.4643595,West of Twin Peaks,$345.00 ,0
37.74159258,-122.465782,West of Twin Peaks,$69.00 ,62
37.74561979,-122.4528618,West of Twin Peaks,$100.00 ,8
37.73671256,-122.4470435,West of Twin Peaks,$99.00 ,90
37.73650109,-122.4541305,West of Twin Peaks,$97.00 ,19
37.73933638,-122.4605625,West of Twin Peaks,$350.00 ,67
37.73428005,-122.4495093,West of Twin Peaks,$120.00 ,34
37.73130338,-122.4615201,West of Twin Peaks,$139.00 ,46
37.77855987,-122.4616524,Inner Richmond,$36.00 ,49
37.7820787,-122.4634335,Inner Richmond,$95.00 ,0
37.77422123,-122.4642125,Inner Richmond,$99.00 ,0
37.77558346,-122.4551883,Inner Richmond,$289.00 ,23
37.78385615,-122.4627486,Inner Richmond,$59.00 ,2
37.77917884,-122.4774427,Inner Richmond,$98.00 ,53
37.77476081,-122.4658813,Inner Richmond,$495.00 ,89
37.78756197,-122.4652677,Inner Richmond,"$1,200.00 ",0
37.77579194,-122.455045,Inner Richmond,$100.00 ,67
37.78506058,-122.4639292,Inner Richmond,$115.00 ,45
37.77550971,-122.4638212,Inner Richmond,$174.00 ,0
37.77994325,-122.4755262,Inner Richmond,$235.00 ,23
37.77891025,-122.4729436,Inner Richmond,$229.00 ,60
37.77527443,-122.4547466,Inner Richmond,$128.00 ,30
37.77870019,-122.4548178,Inner Richmond,$100.00 ,86
37.77868508,-122.4569192,Inner Richmond,$130.00 ,90
37.78088657,-122.4509742,Inner Richmond,$329.00 ,0
37.78354153,-122.4677134,Inner Richmond,$65.00 ,18
37.77617493,-122.4569504,Inner Richmond,$400.00 ,0
37.77598207,-122.4566063,Inner Richmond,$125.00 ,75
37.77590168,-122.4564369,Inner Richmond,$224.00 ,48
37.78000349,-122.454659,Inner Richmond,$400.00 ,84
37.77381875,-122.4656014,Inner Richmond,$260.00 ,38
37.7790398,-122.4711266,Inner Richmond,$135.00 ,0
37.77759196,-122.4562898,Inner Richmond,$177.00 ,88
37.77714109,-122.4667579,Inner Richmond,$125.00 ,0
37.77785978,-122.4656774,Inner Richmond,$250.00 ,1
37.77931768,-122.4607312,Inner Richmond,$160.00 ,0
37.78523647,-122.476276,Inner Richmond,$190.00 ,2
37.77876943,-122.4740691,Inner Richmond,$69.00 ,17
37.77995534,-122.4644447,Inner Richmond,$125.00 ,88
37.77857563,-122.4492029,Inner Richmond,$499.00 ,4
37.77564235,-122.4555352,Inner Richmond,$10.00 ,90
37.77575121,-122.4651266,Inner Richmond,$77.00 ,14
37.77618912,-122.4569487,Inner Richmond,$65.00 ,0
37.77729327,-122.4631328,Inner Richmond,$600.00 ,0
37.77556129,-122.4549796,Inner Richmond,$169.00 ,84
37.78039432,-122.4664885,Inner Richmond,$300.00 ,89
37.77904175,-122.4534166,Inner Richmond,$115.00 ,87
37.77554386,-122.4496102,Inner Richmond,$75.00 ,0
37.77823983,-122.46337,Inner Richmond,$59.00 ,51
37.77782784,-122.4642699,Inner Richmond,$700.00 ,0
37.77802264,-122.4693614,Inner Richmond,$699.00 ,20
37.77683847,-122.4575291,Inner Richmond,$77.00 ,0
37.783767,-122.4752233,Inner Richmond,$135.00 ,73
37.78031012,-122.4509991,Inner Richmond,$55.00 ,14
37.78578423,-122.4619319,Inner Richmond,$450.00 ,1
37.77818014,-122.4542027,Inner Richmond,$178.00 ,0
37.78069664,-122.4596119,Inner Richmond,$140.00 ,0
37.78539782,-122.4643138,Inner Richmond,$220.00 ,34
37.77489146,-122.4681691,Inner Richmond,$100.00 ,16
37.78533017,-122.4662897,Inner Richmond,$130.00 ,0
37.77868902,-122.4695625,Inner Richmond,$130.00 ,0
37.77692216,-122.4565504,Inner Richmond,$55.00 ,0
37.7774215,-122.4588366,Inner Richmond,$90.00 ,27
37.77627399,-122.4588815,Inner Richmond,$250.00 ,29
37.78549253,-122.4691523,Inner Richmond,$800.00 ,0
37.77963622,-122.4770003,Inner Richmond,$400.00 ,0
37.77982369,-122.4546992,Inner Richmond,$120.00 ,90
37.77902559,-122.4658542,Inner Richmond,$225.00 ,24
37.783334,-122.4642058,Inner Richmond,$123.00 ,25
37.77948947,-122.4487218,Inner Richmond,$300.00 ,0
37.77730522,-122.4639911,Inner Richmond,"$1,000.00 ",90
37.78275609,-122.4774254,Inner Richmond,$159.00 ,0
37.78166027,-122.4492465,Inner Richmond,$67.00 ,0
37.78448988,-122.461881,Inner Richmond,$195.00 ,0
37.77369629,-122.4644716,Inner Richmond,$195.00 ,83
37.7857009,-122.4611514,Inner Richmond,$59.00 ,60
37.77576363,-122.4734508,Inner Richmond,$180.00 ,11
